0, 0
1, 0
2, 0
3, 25
4, 193
5, 175
6, 271
7, 185
8, 139
9, 189
10, 114
11, 151
12, 102
13, 25
14, 47
15, 122
16, 135
17, 69
18, 95
19, 203
20, 24
21, 182
22, 403
23, 152
24, 65
25, 39
26, 137
27, 7
28, 21
29, 0
30, 0
